Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,street,city,state,zip,dob,trans_num,merch_lat,merch_long,lat,long,city_pop,job,dob_year,is_fraud
893,2023-05-25,4286504933119447,Amazon,shopping,396.7478265009529,Sarah,Brown,Main St,Los Angeles,NY,11055,2019-07-27,TXN000893,70.70326912617944,-11.100222515736505,11.731186120308735,-107.69356222159811,4172974,Doctor,1992,0
894,2023-09-01,4895616139109295,Starbucks,online,458.31517852979295,Mike,Smith,Oak Ave,New York,CA,85582,1993-02-10,TXN000894,27.702206346466326,119.20579801838846,-9.379557927996629,-113.0369645318417,8320774,Teacher,1968,0
895,2023-03-16,4217333195812505,Amazon,shopping,183.09807630492324,Jane,Smith,Main St,Chicago,CA,91214,2010-03-31,TXN000895,31.00214696410893,-174.42631471049447,-34.33160181740586,-88.28683372805568,3635991,Doctor,1951,0
896,2023-04-17,4573858258587511,Target,grocery,156.951279693464,Mike,Brown,Main St,New York,CA,54876,2012-07-24,TXN000896,-89.03895444545606,-81.74982228322634,0.43173501183642315,-70.2235304288421,2229369,Engineer,1960,0
897,2023-11-24,4478835700816013,CVS,grocery,101.62259646308185,Mike,Williams,Main St,Los Angeles,NY,48725,2001-09-17,TXN000897,87.27688190044836,-179.1163488802161,-29.037671197734433,-50.376422321737834,4350405,Engineer,1984,0
898,2023-01-05,4867757316264100,CVS,online,340.85312848203773,John,Brown,Main St,New York,NY,15255,2012-02-04,TXN000898,68.0098686436466,-30.343928706054612,46.26213619452486,-28.606431575204454,8487675,Teacher,1966,0
899,2023-02-01,4643463322523668,Starbucks,gas,164.93435232483696,John,Johnson,Pine Rd,Chicago,CA,84947,1998-01-08,TXN000899,71.11912063141656,82.1935837777445,7.900865368675397,-144.40811815583473,7420085,Doctor,1991,0
900,2023-03-17,4711217340604324,Target,gas,493.9360218540983,John,Smith,Main St,Los Angeles,NY,63380,2009-05-20,TXN000900,28.66401666915695,107.5578584812663,67.83259934774014,-164.74970449699848,6454489,Engineer,1952,0
901,2023-01-10,4417639777724720,Target,grocery,166.21397702165686,Jane,Johnson,Oak Ave,New York,CA,63333,2001-06-06,TXN000901,-27.938352842183427,160.26831400572235,7.837904636899566,62.62000166628843,9342947,Teacher,1971,0
902,2023-03-08,4078693716648306,Amazon,gas,200.09734315740093,Sarah,Johnson,Oak Ave,New York,NY,52459,2019-10-13,TXN000902,70.85675683628654,39.06166066948313,-47.112765598812594,13.440536943507965,77952,Teacher,1984,0
903,2023-08-01,4377514512937812,Target,grocery,303.6504271249572,Sarah,Smith,Main St,Chicago,NY,46163,1997-08-20,TXN000903,-37.52695293278538,-88.33432800495763,63.196538801786005,-20.108087200756927,6815528,Teacher,1970,0
904,2023-06-03,4124794429548427,Walmart,online,401.83372512969595,Jane,Williams,Oak Ave,New York,IL,43971,2000-12-11,TXN000904,11.288077801596515,152.69326168921162,10.299428087407904,48.39837882060684,5769951,Engineer,1974,0
905,2023-11-22,4351810147195324,Amazon,online,237.41173934608867,Mike,Brown,Main St,Chicago,CA,75149,2016-08-27,TXN000905,-72.04842497810117,99.11367139693539,-52.768613134158976,117.96458659327459,3757235,Doctor,1988,0
906,2023-10-26,4388849253750944,Walmart,grocery,214.21473672553438,Jane,Johnson,Oak Ave,Los Angeles,IL,94730,2018-08-25,TXN000906,75.95201342389504,26.794253881132022,22.231405792119986,-26.030552718166348,9311345,Engineer,1951,0
907,2023-05-05,4031549627200116,Starbucks,online,497.8407276294301,Mike,Smith,Oak Ave,Los Angeles,IL,29476,2013-07-09,TXN000907,-64.6613176011816,70.43047765881695,-25.610982310363042,50.80300741871258,5277872,Manager,1950,0
908,2023-04-05,4667143360308094,CVS,shopping,10.1943523642725,Jane,Johnson,Main St,New York,CA,78580,1993-09-28,TXN000908,-49.51857496852669,152.7538878026745,61.993010212571846,163.28600058065712,5890322,Manager,1956,0
909,2023-05-19,4943282573949944,Starbucks,shopping,448.0573179813667,Jane,Brown,Main St,Los Angeles,CA,96593,2015-04-21,TXN000909,10.4641484630787,76.46185025025181,-8.406047043622294,122.26481851016189,2283162,Engineer,1969,0
910,2023-08-04,4555556956439125,CVS,online,78.82470884017003,Jane,Williams,Pine Rd,Los Angeles,NY,79050,2009-04-30,TXN000910,47.53674003833669,-47.385177269495756,40.759444459335015,-26.639708219132586,7080831,Doctor,1992,0
911,2023-04-08,4083522275248416,Starbucks,grocery,394.03301172341213,Sarah,Williams,Main St,New York,CA,85526,2022-02-07,TXN000911,21.483235068533816,76.6901528240748,-72.80348262547732,52.098061613307465,9360847,Teacher,1955,0
912,2023-08-16,4266429622593175,Target,grocery,310.8761221239175,John,Williams,Main St,Los Angeles,IL,17507,2011-02-04,TXN000912,-48.21589569597189,-165.49986141526037,-18.715617665577682,-116.25446811026168,7662910,Manager,1985,0
913,2023-05-30,4420272116564540,Walmart,online,174.21440632155557,Jane,Smith,Pine Rd,New York,IL,80393,2005-11-16,TXN000913,-89.83025234505175,-40.89039774099075,86.98345856503175,21.787986562232362,4200635,Manager,1970,0
914,2023-07-21,4595254137526299,CVS,gas,437.56810298290407,Sarah,Smith,Main St,Chicago,CA,22118,1994-06-06,TXN000914,46.28710445533906,-33.72370853559147,55.5228521058867,173.2781848098394,215532,Engineer,1995,0
915,2023-06-09,4663802410715178,Amazon,shopping,11.389077850591029,John,Williams,Main St,Chicago,IL,60529,2007-07-06,TXN000915,87.33731866399688,-119.93823560849953,-61.21065557395284,6.593441472908012,4854218,Manager,1984,0
916,2023-04-18,4763786024507814,Walmart,gas,117.21187277708722,John,Brown,Pine Rd,Chicago,NY,78682,1998-06-12,TXN000916,55.78436165509626,-171.68922700136272,-40.00247109409408,153.94978770845302,6251841,Manager,1985,0
917,2023-12-13,4191682452697264,Amazon,grocery,285.61193414352033,Jane,Brown,Main St,New York,IL,64176,2006-08-07,TXN000917,-7.1628087318092355,-131.9827548104126,-30.633154405855002,-33.35942861882614,6063572,Teacher,1957,0
918,2023-10-06,4371706282051169,Walmart,grocery,179.0134187246005,Mike,Smith,Main St,New York,NY,14414,2021-10-12,TXN000918,72.67810705183919,55.66373848693982,27.065800889180224,179.58413778646724,7016423,Teacher,1999,0
919,2023-02-21,4898051234310753,Walmart,gas,307.1368601825722,Mike,Williams,Pine Rd,Los Angeles,IL,93030,2013-07-23,TXN000919,-16.22741883869699,108.8239738909275,46.25905670813799,28.519212681920806,9509036,Doctor,1953,0
920,2023-11-13,4297144858360649,Starbucks,online,16.93454573729008,Mike,Brown,Pine Rd,Los Angeles,NY,95973,2005-09-30,TXN000920,4.488135163824154,175.75325738171068,44.91478958542376,-164.78316207506356,487563,Manager,1992,0
921,2023-06-27,4056436475686404,CVS,gas,62.6471705884477,Jane,Brown,Oak Ave,Los Angeles,NY,72137,1994-07-03,TXN000921,-4.116641868777009,-55.30913888094206,1.7773301351525106,31.231726808899708,7421289,Doctor,1965,0
922,2023-11-23,4358447938287637,CVS,gas,67.91263890812742,Mike,Brown,Main St,Los Angeles,CA,13937,1997-03-31,TXN000922,-9.427702920205505,35.77652001399662,55.94769681086723,-81.15382955534521,8570871,Doctor,1952,0
923,2023-10-19,4294948708145993,Walmart,shopping,98.69540472842468,Sarah,Smith,Oak Ave,Los Angeles,NY,46731,2016-02-27,TXN000923,49.534338472903045,157.3721880534439,-11.32594510365449,-168.3067240670779,3032488,Teacher,1956,0
924,2023-06-05,4281895290743951,Target,shopping,232.36906319626868,Sarah,Williams,Oak Ave,New York,CA,96862,2016-05-27,TXN000924,4.8184033085085645,-119.86495871826506,-67.70149824679885,115.5071896900788,4717583,Teacher,1951,0
925,2023-01-09,4412795578167730,Target,gas,377.30370627406774,Sarah,Johnson,Pine Rd,New York,IL,48665,2016-12-21,TXN000925,-32.99091803546111,78.35241108338738,11.599531497686385,-80.73733068692786,714914,Engineer,1950,0
926,2023-04-09,4618461328903846,Amazon,gas,453.2417247748061,Sarah,Williams,Main St,Chicago,IL,84510,1995-05-07,TXN000926,-43.5315298214739,91.79234393369876,81.4142492281992,106.75747945673947,2850999,Teacher,1950,0
927,2023-07-17,4400588552794699,Amazon,grocery,418.5094024907018,John,Williams,Main St,Chicago,IL,27500,1997-06-10,TXN000927,-83.20548294586199,-147.9688070870382,52.738857250652046,-76.24167013588789,4520465,Doctor,1987,0
928,2023-08-20,4318135902593006,Starbucks,shopping,102.45949652896337,Sarah,Smith,Pine Rd,Chicago,NY,11750,1999-10-10,TXN000928,14.975129138948276,130.04977866590343,14.166116584603628,-110.04251260544126,1509090,Manager,1956,0
929,2023-04-05,4949596275070245,Walmart,shopping,223.36952335416302,Mike,Brown,Oak Ave,Chicago,IL,75018,2011-03-25,TXN000929,-48.606945227813846,112.71781695990381,26.425018862837447,170.6168066775939,4648909,Doctor,1973,0
930,2023-02-20,4131646571483706,Amazon,grocery,103.70874089047483,Jane,Brown,Pine Rd,New York,IL,14027,2007-11-19,TXN000930,-63.33589403705105,-167.9749176321236,77.50116486640309,-49.807682008192955,738666,Doctor,1954,0
931,2023-11-01,4209499820540514,Amazon,online,135.91354925025942,Mike,Smith,Main St,New York,CA,15745,2009-01-30,TXN000931,27.689393488981977,-147.20961064318146,-12.898297001707107,36.49543611953777,9003526,Doctor,1970,0
932,2023-12-26,4288895795390706,Walmart,shopping,254.25575584838364,Sarah,Smith,Pine Rd,New York,CA,71731,2015-05-29,TXN000932,32.61766640787879,-162.31431819893317,-30.34905499032527,39.59333741320975,9389583,Teacher,1977,0
933,2023-07-11,4430177470130736,Starbucks,shopping,38.71396723814365,John,Smith,Main St,Los Angeles,IL,96984,2007-11-11,TXN000933,45.387880606379866,-59.492328552229594,85.90348170008082,21.770453582460647,5976451,Doctor,1967,0
934,2023-03-04,4162450007369759,Amazon,online,112.99629314867023,Sarah,Smith,Oak Ave,Los Angeles,IL,38451,2022-02-02,TXN000934,0.6438413409464658,3.3440366447734107,65.41976403186001,149.29046766763724,3804146,Engineer,1973,0
935,2023-04-10,4274357666728212,Starbucks,shopping,468.012189847023,Jane,Smith,Main St,Chicago,NY,81474,2019-01-19,TXN000935,70.92982893669958,11.645182063666368,-31.852154768651573,62.79878569207264,5395192,Manager,1981,0
936,2023-01-07,4618009479292057,CVS,shopping,235.72756486595205,Mike,Johnson,Oak Ave,Los Angeles,NY,71536,1996-06-03,TXN000936,78.541695611681,-83.63996648300065,-6.5194924750339,-34.65611852222514,2041172,Teacher,1994,0
937,2023-11-30,4274322818606147,Starbucks,online,225.46633035904674,Jane,Williams,Oak Ave,New York,IL,22150,2000-06-20,TXN000937,55.326769162648105,148.1748791616987,-15.285936778596167,130.45693842873862,2569909,Doctor,1982,0
938,2023-02-12,4694263227429747,Target,online,12.210741601883054,Jane,Williams,Main St,Chicago,CA,23406,2010-04-29,TXN000938,24.406826761473695,-47.42539564611124,-63.162777839141896,-114.81735631825282,9111949,Engineer,1959,0
939,2023-07-30,4695806253864590,Target,gas,127.46287479388116,Jane,Williams,Main St,Chicago,IL,29781,2007-07-02,TXN000939,-35.33022835358604,-163.60194385247308,82.40747828638663,15.925232739750271,944836,Manager,1958,0
940,2023-04-11,4872424364190439,Starbucks,grocery,433.81475581117974,Mike,Brown,Oak Ave,Los Angeles,NY,67417,2011-11-29,TXN000940,86.9300858916398,-71.91823984510091,-17.223762380443418,162.1981338997523,2383684,Doctor,1998,0
941,2023-07-22,4414329738197070,Target,grocery,86.49107198804103,Sarah,Johnson,Pine Rd,Chicago,CA,28325,2000-10-17,TXN000941,-40.6554899054511,11.19939211589599,67.55923487482343,45.14314675694857,6545791,Manager,1982,0
942,2023-08-26,4077881336130163,CVS,online,210.48684506968692,Jane,Williams,Main St,Los Angeles,CA,78684,1999-06-30,TXN000942,-53.52175404172241,-33.04014386823647,-55.915879017480286,114.10864217095542,8924590,Teacher,1982,0
943,2023-10-30,4627113567191821,Walmart,online,12.093798404165621,Mike,Brown,Oak Ave,Los Angeles,NY,83469,2000-02-14,TXN000943,-10.412259518415098,-81.4166931242667,8.616745914699564,55.28186119626943,5380607,Teacher,1956,0
944,2023-03-17,4492147188358524,Target,shopping,241.77606342692513,John,Johnson,Oak Ave,Chicago,IL,19436,2001-05-04,TXN000944,-79.76869727177008,-132.72363008484572,-85.68695067763143,122.17351087364051,9402789,Engineer,1953,0
945,2023-01-05,4118646582549159,Target,gas,15.405447829477492,Mike,Johnson,Pine Rd,Los Angeles,IL,27669,2016-11-14,TXN000945,86.12900364092235,114.89922003464272,47.55968709161553,160.0156367442877,4030362,Teacher,1977,1
946,2023-02-19,4079412874694427,Starbucks,gas,410.70672876757095,John,Brown,Main St,Los Angeles,IL,82010,2012-11-14,TXN000946,15.918040154956472,178.61228716470907,14.56450168433011,-81.74817808821476,1582464,Engineer,1972,0
947,2023-11-25,4734583538045808,CVS,online,413.3026149061163,Mike,Johnson,Oak Ave,Los Angeles,NY,86764,2008-12-01,TXN000947,10.25137649955154,-61.36483193140246,22.60612502455548,-118.92201074758121,4636940,Doctor,1981,0
948,2023-11-15,4125063230752833,Walmart,shopping,394.9323832096731,Sarah,Brown,Pine Rd,Los Angeles,CA,11843,2013-01-31,TXN000948,28.043330381949573,-42.61642409642258,-80.69024114016239,-5.7633298802856245,7452917,Manager,1993,0
949,2023-08-07,4351397448668919,Starbucks,shopping,145.2652141011035,Jane,Williams,Oak Ave,Chicago,NY,75609,2000-05-15,TXN000949,-0.5357434001028025,42.49350888370455,-52.013100562449225,72.67047365671772,5815023,Teacher,1965,0
950,2023-08-08,4058262707392386,Starbucks,grocery,419.43242301979996,Sarah,Brown,Main St,New York,IL,60812,2013-02-16,TXN000950,-84.22856692298251,78.63893090479485,-76.62044297635558,-98.2111488544022,2679086,Manager,1995,0
951,2023-08-31,4747424306783275,CVS,grocery,273.7840756396083,Mike,Johnson,Pine Rd,New York,NY,26059,2018-11-10,TXN000951,20.21603199127142,-38.86936747070715,-37.99542315531388,-178.52347784513987,3590196,Manager,1959,0
952,2023-03-06,4101569064781353,Walmart,shopping,190.0350138891662,Jane,Williams,Oak Ave,Los Angeles,CA,96269,2011-01-15,TXN000952,38.9112978521575,145.7746261134535,22.939021382787175,-56.543358298786075,6908501,Doctor,1963,0
953,2023-11-30,4180267501242594,CVS,grocery,314.53833005359536,John,Williams,Pine Rd,Los Angeles,NY,50768,1993-08-16,TXN000953,-14.985169087670428,21.601436122410604,11.913477177127533,168.78936076840387,2591517,Doctor,1988,0
954,2023-06-02,4091282537380518,Walmart,online,11.108817799885133,Mike,Smith,Main St,Los Angeles,IL,35395,2016-03-25,TXN000954,46.313202972814736,-17.859572493864846,20.186967890410244,70.18828581810482,8109542,Teacher,1985,0
955,2023-05-20,4771528390240022,CVS,shopping,75.76563441237232,Jane,Smith,Pine Rd,New York,CA,30202,2004-08-25,TXN000955,-49.13976611908429,52.80219113756584,8.865228848020976,-35.52284018115938,4862033,Doctor,1983,0
956,2023-07-09,4380810687072634,Starbucks,grocery,372.4353013942801,John,Johnson,Main St,Los Angeles,NY,23273,2010-01-08,TXN000956,-50.170213608086875,163.00938536970233,-40.85481677834532,-110.67260495513747,5103032,Manager,1973,0
957,2023-01-18,4902360145171882,Starbucks,gas,125.85999631449573,John,Brown,Oak Ave,Chicago,NY,58889,2020-11-15,TXN000957,-60.94494221623669,106.03882599181395,-45.98865047800346,-51.8077174482911,8224369,Engineer,1967,0
958,2023-03-02,4703216889764548,Amazon,shopping,301.01451307773107,Sarah,Brown,Main St,Chicago,CA,83048,2008-05-17,TXN000958,-23.04094323795087,-165.59527300735525,-65.32925696341538,-118.85780401155074,4203319,Engineer,1965,0
959,2023-09-27,4573907216963851,Target,shopping,195.62578839739967,Mike,Johnson,Oak Ave,Chicago,CA,98810,2001-12-14,TXN000959,62.46216637003505,-60.36843213361453,62.83275748262858,-141.7299043273375,7150440,Engineer,1990,0
960,2023-01-31,4261997703905287,CVS,gas,428.1288605056344,John,Williams,Oak Ave,New York,IL,55510,2007-08-14,TXN000960,59.02417118683158,-10.603913417559824,20.966284537424002,146.4272541261194,3322739,Teacher,1986,0
961,2023-08-09,4527316141656571,Amazon,online,476.4455764683386,Jane,Johnson,Main St,Los Angeles,CA,97945,1996-11-09,TXN000961,-21.09164256656932,-66.77367400472211,-56.428017749269245,179.15412181517047,9706337,Doctor,1990,0
962,2023-03-31,4142780851180840,Target,gas,442.36454054324423,John,Johnson,Oak Ave,Los Angeles,IL,80649,2014-05-05,TXN000962,16.041372476442575,72.06752189896434,-58.102311632176885,-120.91880174551548,9866570,Doctor,1974,0
963,2023-05-23,4326156708798948,CVS,shopping,138.95689737333035,John,Williams,Pine Rd,Los Angeles,NY,12881,2020-06-01,TXN000963,39.74693696548482,117.45689395052915,67.14640827470461,-160.3718788038193,4800500,Doctor,1957,0
964,2023-04-16,4028821990822792,Walmart,online,101.11062017781072,Sarah,Brown,Oak Ave,New York,IL,55913,1994-12-04,TXN000964,-46.58278056695586,83.28423426669775,43.691555477397486,-61.29680142736356,6425962,Doctor,1973,0
965,2023-05-10,4653308316524430,Target,grocery,239.84527234226383,Sarah,Johnson,Main St,New York,NY,94785,2011-08-31,TXN000965,-59.734604538945526,176.15998325817907,28.691834382966846,-13.802694925890478,7263504,Manager,1969,0
966,2023-09-20,4940837913430253,Starbucks,grocery,8.630404663909236,Jane,Brown,Pine Rd,New York,CA,75037,2005-09-21,TXN000966,84.97727877821598,-81.88284675850953,-16.76446064292604,-106.26435105269239,1932244,Engineer,1997,0
967,2023-04-19,4163172336743633,Amazon,grocery,17.77564946727496,Sarah,Johnson,Pine Rd,New York,NY,72457,1999-04-05,TXN000967,21.160316377731334,134.99621820879173,-42.84439842986684,-71.48703175251896,2869281,Manager,1979,0
968,2023-07-26,4688103401278917,Target,shopping,278.878866613385,John,Williams,Oak Ave,Chicago,CA,45343,2013-04-12,TXN000968,86.65482993005949,95.984159462815,86.30113736030827,-107.68653515100323,8325462,Teacher,1969,0
969,2023-06-23,4893950911134081,Target,gas,262.62245506181654,John,Williams,Oak Ave,New York,NY,72389,2001-07-13,TXN000969,-29.203922316198764,-49.61564727906739,53.503123504104025,98.73380463568247,7027415,Engineer,1967,0
970,2023-08-31,4926916706865999,Starbucks,online,497.3180845724537,Sarah,Smith,Main St,New York,NY,88250,2018-12-11,TXN000970,36.54570599534367,84.28483571650872,-35.67973983547024,76.52805956901386,2979137,Engineer,1953,0
971,2023-12-08,4028047695948652,CVS,grocery,104.91170850506026,John,Williams,Pine Rd,New York,NY,18656,2014-04-09,TXN000971,-49.93134542257721,-142.5326556894311,62.56166333012905,48.58254567395343,4943574,Manager,1997,0
972,2023-09-25,4282586931659034,Walmart,online,132.76144493443186,John,Smith,Main St,Los Angeles,NY,15741,2018-08-31,TXN000972,-42.98396917069567,104.16005364259883,46.60775075064268,-40.60157145148628,9797763,Teacher,1985,0
973,2023-03-20,4904284614559594,Starbucks,shopping,61.20261795151191,Jane,Johnson,Oak Ave,Los Angeles,IL,26661,1998-09-07,TXN000973,2.142381828532322,11.639016931356934,-36.525501021960295,147.25473887312495,1107584,Teacher,1955,0
974,2023-01-12,4017761867536869,Walmart,grocery,459.1837897786036,Sarah,Brown,Pine Rd,Los Angeles,NY,38690,2016-04-29,TXN000974,-32.46873740854718,-74.77553782466886,-13.220486236504854,169.03171495260722,6892538,Engineer,1952,0
975,2023-04-06,4470181228701915,CVS,shopping,390.0165660069331,John,Williams,Main St,Chicago,IL,42833,2001-06-30,TXN000975,-59.8281185086948,56.07982864230485,-56.528379829615204,-117.48984745485168,3470762,Doctor,1967,0
